os_name,os_codename,blocker_name,blocker_type,activity_level,number_of_clients,average_active_time_in_seconds,number_of_occurences
Win10,22H2,인텔(R) 스마트 사운드 기술 오디오 컨트롤러 (\_SB.PCI0.HDAS),Fx Device,moderate,9,192.9437571428571,49
Win10,22H2,Intel(R) PCI Express Root Port #9 - 34B0 (\_SB.PCI0.RP09),Fx Device,moderate,9,507.82533249299746,357
Win10,22H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,high,39,1907.091040651558,706
Win10,22H2,Intel(R) TypeC PCIE - 9A23 (\_SB.PC00.TRP0),Fx Device,low,40,30.807069113924054,395
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,moderate,4,286.8658145454546,55
Win10,21H2,Standard NVM Express Controller (\_SB.PC00.PEG3.PEGP),Fx Device,moderate,2,297.48476470588224,102
Win10,21H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,high,5,2498.451241666667,108
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,moderate,3,229.02957636363644,55
Win10,21H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,low,3,59.0134557377049,61
Win10,21H2,Intel(R) PCI Express Root Port #7 - 43BE (\_SB.PC00.RP07),Fx Device,moderate,8,451.0728772727272,44
Win10,22H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,moderate,38,208.21824542996217,1849
Win10,22H2,Intel RST VMD Controller 9A0B (\_SB.PC00.VMD0),Fx Device,moderate,46,232.39627425673305,2859
Win10,21H2,Intel(R) PCI Express Root Port #8 - A0BF (\_SB.PC00.RP08),Fx Device,high,39,1451.4413939605106,2583
Win10,21H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,low,127,34.043277207127886,14759
Win10,22H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,30,20.535265620586838,6373
Win10,21H2,Surface NVM Express Controller (\_SB.PCI0.RP09.PXSX),Fx Device,low,37,25.149692620865167,3537
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,low,32,29.184850582050338,2663
Win10,21H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP04.PXSX),Fx Device,high,7,658.4471315789473,19
Win11,22H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,moderate,36,428.441845683453,278
Win11,22H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,low,22,171.3627200934579,428
Win11,22H2,Intel(R) PCI Express Root Port #7 - 06BE (\_SB.PCI0.RP07),Fx Device,high,15,1097.4329676616912,201
Win11,22H2,Mobile 6th/7th Generation Intel(R) Processor Family I/O PCI Express Root Port #5 - 9D14 (\_SB.PCI0.RP05),Fx Device,low,43,97.38670878020045,1697
Win10,22H2,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP01.PXSX),Fx Device,moderate,11,208.42111142061282,359
Win10,21H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,low,10,20.83632473118279,93
Win10,21H1,Intel(R) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,10,342.69791566265064,83
Win10,21H1,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP01.PXSX),Fx Device,low,1,82.34766666666667,27
Win10,21H1,Intel(R) PCI Express Root Port #17 - A340 (\_SB.PCI0.RP17),Fx Device,low,2,40.8482,2
Win10,21H1,インテル(R) スマート・サウンド・テクノロジー ・オーディオ・コントローラー (\_SB.PCI0.HDAS),Fx Device,low,2,9.27041,10
Win10,21H1,WP Location Client,Activator,moderate,6,397.8556367647058,68
Win10,21H1,Intel(R) Wireless-AC 9260 160MHz (\_SB.PCI0.RP01.PXSX),Fx Device,high,1,29.454099999999997,1
Win11,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PCI0.HDAS),Fx Device,moderate,59,408.24595284090907,352
Win11,22H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,low,47,102.61982590074783,2942
Win11,22H2,Intel(R) Xeon(R) E3 - 1200/1500 v5/6th Gen Intel(R) Core(TM) PCIe Controller (x16) - 1901 (\_SB.PCI0.PEG0),Fx Device,high,30,2022.585718016929,827
Win10,21H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PC00.CNVW),Fx Device,moderate,8,110.5511172413793,29
Win11,22H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,low,22,73.15882925170068,147
Win11,22H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,moderate,16,449.5223484848487,297
Win10,21H2,Kontroler audio technologii Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,16,19.29098288659794,485
Win10,21H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,34,270.41802740676496,1153
Win10,19H2,Intel(R) UHD Graphics 620 (\_SB.PCI0.GFX0),Fx Device,moderate,8,464.85286666666667,42
Win10,19H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,high,7,792.3759826086955,46
Win10,19H2,NCSI,Activator,moderate,20,333.4886506024097,83
Win10,19H2,Universal Telemetry Client,Activator,high,8,398.86569444444444,36
Win10,19H2,Intel(R) Wireless-AC 9560 160MHz (\_SB.PCI0.CNVW),Fx Device,low,19,88.31185950704219,1704
Win10,19H2,TCPIP,Activator,moderate,8,272.15795434782603,92
Win10,19H2,Universal Telemetry Client,Activator,low,16,165.5080872093023,86
Win10,22H2,Intel RST VMD Controller 9A0B (TGL) (\_SB.PC00.VMD0),Fx Device,high,29,2458.588611108065,3646
Win11,22H2,Intel(R) Serial IO SPI Host Controller - A0AA (\_SB.PC00.SPI0),Fx Device,low,56,17.479381377815514,10611
Win11,22H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,low,38,106.74332140287773,6116
Win11,21H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,low,13,71.15389599999992,1150
Win10,22H2,PCI Express Root Port (\_SB.PCI0.RP03),Fx Device,high,1,801.3536636363638,11
Win10,22H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,low,11,51.312794525547474,274
Win10,22H2,Intel(R) PCI Express Root Port #5 - 06BC (\_SB.PCI0.RP05),Fx Device,high,9,1113.3435947029348,1397
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP03),Fx Device,high,1,1009.7894185185186,27
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP05),Fx Device,high,4,2692.9608662100454,219
Win10,21H2,PCI Express Root Port (\_SB.PCI0.PEG0),Fx Device,high,10,679.6190227848101,158
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP03),Fx Device,low,1,327.92659999999995,1
Win10,21H2,PCI Express Root Port (\_SB.PCI0.RP05),Fx Device,low,3,19.319474999999997,4
Win10,22H2,Intel(R) PCI Express Root Port #3 - 06BA (\_SB.PCI0.RP03),Fx Device,moderate,3,173.04915810810814,74
Win11,21H2,Surface Serial Hub Driver (\_SB.SSH),Fx Device,moderate,15,327.4968484848485,33
Win10,21H2,Intel(R) PEG60 - 9A09 (\_SB.UserIdMask00.PEG0),Fx Device,low,1,11.852250000000002,2
Win10,21H2,Standard NVM Express Controller (\_SB.UserIdMask00.PEG0.PEGP),Fx Device,low,1,11.878049999999998,2
Win11,22H2,Barramento da Tecnologia Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,low,74,47.00814849354369,6273
Win11,22H2,Intel(R) PCI Express Root Port #9 - 9DB0 (\_SB.PCI0.RP09),Fx Device,moderate,10,559.9942902654869,452
Win11,22H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,52,73.09849584914076,4481
Win10,RS5,Device not registered,PEP Pre-Veto,high,6,10504.553831884055,759
Win10,RS5,Unregistered Device \_SB.PCI0.HDAS,Fx Device,high,4,13124.886881548371,775
Win10,22H2,Standard NVM Express Controller (\_SB.PC00.RP05.PXSX),Fx Device,moderate,17,222.22695267489712,486
Win11,22H2,Intel(R) PCI Express Root Port #8 - 51BF (\_SB.PC00.RP08),Fx Device,low,55,105.55672672744737,4168
Win11,22H2,Intel(R) PCI Express Root Port #8 - 51BF (\_SB.PC00.RP08),Fx Device,high,30,2293.085973299102,779
Win11,22H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,moderate,46,494.841258301405,1566
Win11,21H2,Intel(R) PEG62 - 463D (\_SB.PC00.PEG2),Fx Device,moderate,20,573.1057005128205,585
Win11,21H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,low,38,24.484940317100794,883
Win11,21H2,Intel® Smart Sound Technologie BUS (\_SB.PC00.HDAS),Fx Device,high,8,740.8662291560101,782
Win11,21H2,Intel(R) PCI Express Root Port #4 - 51BB (\_SB.PC00.RP04),Fx Device,moderate,1,76.5912,1
Win11,21H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,19,216.67346093749995,64
Win11,21H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,moderate,27,825.315195351474,882
Win11,22H2,Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) (\_SB.PCI0.CNVW),Fx Device,moderate,40,240.9411598484849,264
Win10,22H2,Controller audio della tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,moderate,13,124.18392381413356,1033
Win11,22H2,Intel(R) Serial IO SPI Host Controller - 02AA (\_SB.PCI0.SPI0),Fx Device,moderate,3,738.3414030303029,33
Win11,22H2,Intel(R) 智慧型音效技術音訊控制器 (\_SB.PCI0.HDAS),Fx Device,moderate,11,431.16401136363635,44
Win11,22H2,Intel(R) PCI Express Root Port #1 - 02B8 (\_SB.PCI0.RP01),Fx Device,low,18,87.80518093699513,619
Win11,22H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,moderate,34,386.4094847750866,578
Win10,21H2,MediaTek Wi-Fi 6 MT7921 Wireless LAN Card (\_SB.PC00.RP08.PXSX),Fx Device,moderate,17,153.8546289719626,107
Win10,22H2,System Maintenance Service,Activator,low,44,58.97010869565217,69
Win11,22H2,WP OmaDmClient Client,Activator,moderate,191,1233.220376383344,1753
Win10,20H2,Thunderbolt(TM) Controller - 9A1D (\_SB.PC00.TDM1),Fx Device,low,22,27.739086001255508,1593
Win10,20H2,TCPIP,Activator,high,41,1115.1975585973819,2367
Win10,20H2,Intel® Smart Sound Technology BUS (\_SB.PC00.HDAS),Fx Device,high,28,6047.264252036198,221
Win10,20H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,moderate,5,287.6226,21
Win10,20H2,Image Download Manager,Activator,moderate,102,222.751752748691,764
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 9DE9 (\_SB.PCI0.I2C1),Fx Device,low,9,12.455261643835614,146
Win10,21H2,Intel(R) Serial IO I2C Host Controller - 9DE8 (\_SB.PCI0.I2C0),Fx Device,low,7,14.213559259259261,54
Win10,22H2,Intel(R) Ethernet Connection (11) I219-V (\_SB.PCI0.GLAN),Fx Device,low,10,24.935947912317324,958
Win10,21H2,Intel(R) Ethernet Connection (11) I219-V (\_SB.PCI0.GLAN),Fx Device,low,3,35.698281914893606,94
Win10,21H2,Intel(R) UHD Graphics 630 (\_SB.PC00.GFX0),Fx Device,low,5,17.067300515463916,194
Win10,21H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,high,22,1504.2964620160967,2609
Win10,21H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PC00.SAT0),Fx Device,moderate,2,723.3837333333335,3
Win11,21H2,Intel(R) PCI Express Root Port #1 - A0B8 (\_SB.PC00.RP01),Fx Device,low,9,66.39930850202428,247
Win11,21H2,Intel(R) PCI Express Root Port #1 - A0B8 (\_SB.PC00.RP01),Fx Device,high,3,1525.2737444444444,18
Win11,21H2,PCI Express Root Port (\_SB.PC00.PEG0),Fx Device,high,26,2689.259785555556,450
Win11,21H2,PCI Express Root Port (\_SB.PC00.TRP2),Fx Device,moderate,1,167.471,1
Win11,22H2,Intel(R) Serial IO SPI Host Controller - 02AB (\_SB.PCI0.SPI1),Fx Device,low,3,2.5989440000000004,25
Win10,21H2,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,12,3023.962668075117,3408
Win11,22H2,Intel(R) PCI Express Root Port #5 - A394 (\_SB.PCI0.RP05),Fx Device,low,4,97.84293003558716,1405
Win11,22H2,Intel(R) PCI Express Root Port #21 - A3EB (\_SB.PCI0.RP21),Fx Device,moderate,5,525.4845118279569,93
Win10,21H2,Intel(R) PEG60 - 9A09 (PCI\VEN_8086&DEV_9A09&SUBSYS_00000000&REV_01\3&11583659&0&30),Fx Device,moderate,3,193.7183066563467,646
Win10,22H2,Intel(R) Smart Sound teknologi lydcontroller (\_SB.PC00.HDAS),Fx Device,moderate,1,66.81389999999999,1
Win10,22H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,52,2172.434590777041,9845
Win10,21H2,Killer Wireless-n/a/ac 1535 Wireless Network Adapter (\_SB.PCI0.RP01.PXSX),Fx Device,low,14,32.795441218638004,837
Win10,21H2,NVIDIA GeForce GTX 1050 Ti with Max-Q Design (\_SB.PCI0.PEG0.PEGP),Fx Device,low,6,18.517369892473116,93
Win11,22H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PCI0.RP06.PXSX),Fx Device,moderate,1,337.9547458333333,48
Win10,22H2,Standard NVM Express Controller (\_SB.PCI0.RP13.PXSX),Fx Device,moderate,40,184.1133915254236,472
Win11,21H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,low,9,87.61141654676257,139
Win11,21H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,2,1331.2256000000002,18
Win11,22H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,28,2776.297206550524,1435
Win11,22H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,low,27,166.83814591584155,1616
Win11,22H2,Disk drive (\_SB.PCI0.SAT0.VOL0),Fx Device,high,7,4095.2661151670964,389
Win10,20H1,Intel(R) Ethernet Connection (7) I219-LM (\_SB.PCI0.GLAN),Fx Device,moderate,1,231.7295872,125
Win10,20H1,Intel(R) UHD Graphics 630 (\_SB.PCI0.GFX0),Fx Device,moderate,2,160.69100999999998,40
Win10,20H1,Image Download Manager,Activator,moderate,14,266.02402938144337,194
Win10,21H2,WP Location Client,Activator,moderate,70,258.101420661157,363
Win10,22H2,Unregistered Device \_SB.PC00.HEC3,Fx Device,high,7,3378.9420894362333,1827
Win10,22H2,Unregistered Device \_SB.PC00.VMD0,Fx Device,high,6,2806.8253451016644,541
Win10,21H2,Unregistered Device \_SB.PC00.HEC3,Fx Device,high,8,2705.7279333333336,1815
Win10,21H2,Unregistered Device \_SB.PC00.VMD0,Fx Device,high,6,1864.2661435650364,1453
Win11,22H2,File Sharing Server,Activator,moderate,74,358.02883697318003,522
Win11,21H2,Intel(R) PEG60 - 9A09 (\_SB.PC00.PEG0),Fx Device,high,93,2223.452069675599,1418
Win10,22H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PC00.SAT0),Fx Device,low,4,48.915450888529904,4333
Win10,22H2,Intel(R) UHD Graphics 630 (\_SB.PC00.GFX0),Fx Device,low,3,50.76683829296432,2601
Win10,21H2,Intel(R) Ethernet Connection (4) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,12,42.32192279005523,724
Win10,22H2,High Definition Audio Controller (\_SB.PC00.HDAS),Fx Device,moderate,15,340.05060091649705,982
Win10,22H2,Intel(R) Chipset SATA/PCIe RST Premium Controller (\_SB.PC00.SAT0),Fx Device,high,4,851.5535115384614,26
Win10,21H2,Intel(R) PCI Express Root Port #5 - 43BC (\_SB.PC00.RP05),Fx Device,low,17,39.878904081632655,245
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,moderate,62,232.79314915782908,1603
Win10,22H2,PCI Express Root Port (\_SB.PC00.TRP0),Fx Device,moderate,59,224.11885006675553,1498
Win11,22H2,Contrôleur audio de la technologie Intel(R) Smart Sound (\_SB.PCI0.HDAS),Fx Device,high,75,6820.602787651399,3385
Win10,22H2,Unregistered Device \_SB.PC00.PEG0.PEGP,Fx Device,high,6,3571.3919667144905,697
Win11,22H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,moderate,57,648.2918932781799,1934
Win11,22H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,low,117,99.18157488632401,11436
Win10,21H2,Intel(R) Serial IO UART Host Controller - 9D27 (\_SB.PCI0.UA00),Fx Device,moderate,11,145.45111739130434,115
Win10,21H2,Surface Serial Hub Driver (\_SB._SSH),Fx Device,moderate,4,228.78585,6
Win10,21H2,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,high,33,653.3558480998918,1842
Win10,21H2,PCI Express Root Port (\_SB.PCI0.TRP0),Fx Device,moderate,9,206.90155957446808,94
Win10,21H2,Find My Device,Activator,moderate,98,313.65921411042945,163
Win10,21H2,USB xHCI Compliant Host Controller (\_SB.PCI0.TXHC),Fx Device,moderate,14,141.10651282051282,39
Win11,22H2,Intel(R) PCI Express Root Port #5 - A33C (\_SB.PCI0.RP05),Fx Device,moderate,6,815.462709090909,22
Win10,21H2,Intel(R) PCI Express Root Port #10 - A0B1 (\_SB.PC00.RP10),Fx Device,high,46,2412.796530454041,5418
Win10,21H2,Intel(R) Imaging Signal Processor 2500 (\_SB.PCI0.ISP0),Fx Device,low,3,14.582866666666666,3
Win11,22H2,\_SB.PCI0.CNVW,Fx Device,low,1,11.2966,1
Win10,22H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,low,83,43.09941954391587,11226
Win10,22H2,Intel(R) Ethernet Connection (6) I219-LM (\_SB.PCI0.GLAN),Fx Device,high,33,605.6594099808065,521
Win11,22H2,BUS จากเทคโนโลยี Intel® Smart Sound (\_SB.PC00.HDAS),Fx Device,moderate,2,279.4309333333333,9
Win11,22H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,low,76,40.13650482993197,5880
Win10,21H1,High Definition Audio Controller (\_SB.PCI0.HDAS),Fx Device,low,7,53.71571972477065,218
Win11,22H2,Realtek RTL8822CE 802.11ac PCIe Adapter (\_SB.PC00.RP10.PXSX),Fx Device,low,15,134.0058374404195,4196
Win11,22H2,Thunderbolt(TM) Controller - 9A1F (\_SB.PC00.TDM0),Fx Device,moderate,50,492.57508850574715,522
Win11,22H2,Intel(R) PCI Express Root Port #15 - 43B6 (\_SB.PC00.RP15),Fx Device,high,32,4265.387643401484,1076
Win11,22H2,Marvell AVASTAR Wireless-AC Network Controller (\_SB.PCI0.RP01.PXSX),Fx Device,low,50,90.0063698537869,6087
Win10,20H1,Intel(R) PCI Express Root Port #1 - A338 (\_SB.PCI0.RP01),Fx Device,moderate,2,177.5617,2
Win10,20H1,NCSI,Activator,low,20,62.22214715789477,950
Win10,22H2,PCI Express Root Port (\_SB.PC00.TRP3),Fx Device,low,5,239.60781538461535,13
Win10,22H2,Intel(R) Ethernet Controller (3) I225-V (\_SB.PC00.RP07.PXSX),Fx Device,low,5,48.75808409475464,4728
Win10,22H2,Unregistered Device \_SB.PCI0.GFX0,Fx Device,high,35,3184.2236342369474,996
Win10,21H2,Unregistered Device \_SB.PC00.GFX0,Fx Device,high,18,7167.601424705882,85
Win10,22H2,Intel(R) PCI Express Root Port #14 - 02B5 (\_SB.PCI0.RP14),Fx Device,low,17,42.745944549125134,743
Win11,21H2,Connection Phase,PDC Phase,high,16,19734.455333333346,132
Win10,21H2,Intel(R) PCI Express Root Port #1 - 06B8 (\_SB.PCI0.RP01),Fx Device,moderate,20,260.1028879120879,182
Win11,22H2,Intel(R) PEG60 - 9A09 (PCI\VEN_8086&DEV_9A09&SUBSYS_00000000&REV_01\3&11583659&0&30),Fx Device,moderate,17,791.3271816135085,533
Win10,22H2,Realtek PCIE CardReader (\_SB.PC00.RP01.PXSX),Fx Device,high,1,970.0124049618328,524
Win10,22H2,Standard NVM Express Controller (\_SB.PC00.PEG0.PEGP),Fx Device,high,29,1943.9945896879246,1474
Win10,22H2,Realtek PCIE CardReader (\_SB.PC00.RP01.PXSX),Fx Device,low,1,77.78671739130435,23
Win10,22H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,high,7,3502.2771296372125,3418
Win10,22H2,Thunderbolt(TM) Controller - 9A21 (\_SB.PC00.TDM1),Fx Device,low,7,150.55267837837835,37
Win11,21H2,Intel(R) PCI Express Root Port #16 - A337 (\_SB.PCI0.RP16),Fx Device,moderate,1,275.71631111111105,9
Win10,22H2,controlador de áudio da tecnologia Intel(R) Smart Sound (\_SB.PC00.HDAS),Fx Device,low,9,17.14747119205297,604
Win11,22H2,Intel(R) Imaging Signal Processor 2500 (\_SB.PCI0.ISP0),Fx Device,low,16,31.46801176470589,34
Win10,22H2,Intel(R) Iris(R) Xe GrapUserIdMaskics (\_SB.PC00.GFX0),Fx Device,low,1,9.26155,14
Win10,22H2,Intel(R) Wi-Fi 6 AX201 160MUserIdMaskz (\_SB.PC00.CNVW),Fx Device,low,1,26.872754166666667,72
Win10,22H2,DAM PUserIdMaskase,PDC PUserIdMaskase,low,1,1.9225,8
Win10,22H2,PLM PUserIdMaskase,PDC PUserIdMaskase,low,1,1.7543333333333335,9
Win10,22H2,DUserIdMaskCP,Activator,low,1,46.784099999999995,1
Win10,22H2,英特尔(R)智音技术音频控制器 (\_SB.PC00.UserIdMaskDAS),Fx Device,low,1,8.05252,5
Win10,22H2,Intel(R) Serial IO I2C UserIdMaskost Controller - A0EA (\_SB.PC00.I2C2),Fx Device,low,1,1.8462,1
Win10,22H2,No CS PUserIdMaskase,PDC PUserIdMaskase,low,1,27.59,1
Win10,20H2,Intel(R) Ethernet Connection (13) I219-V (\_SB.PC00.GLAN),Fx Device,moderate,5,172.73745417981078,1268
Win10,20H2,CPU C0 Time.Non-attributed Time,Processor,high,70,1521.9084824967822,777
Win10,20H2,WP Location Client,Activator,moderate,12,352.1263202020202,99
Win11,22H2,Intel(R) Ethernet Connection (13) I219-LM (\_SB.PC00.GLAN),Fx Device,high,15,2931.4402664041995,381
Win11,22H2,Intel(R) PCI Express Root Port #9 - A398 (\_SB.PCI0.RP09),Fx Device,low,3,47.925332432432434,37
Win10,21H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,low,56,17.311788487155106,1051
Win11,22H2,Intel(R) PCI Express Root Port #8 - 43BF (\_SB.PC00.RP08),Fx Device,moderate,24,256.0179635416668,96
Win10,20H1,BITS Service,Activator,moderate,5,122.20834285714285,7
Win10,22H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,low,15,78.25564969553426,2956
Win10,21H2,Thunderbolt(TM) Controller - 8A0D (\_SB.PCI0.TDM1),Fx Device,moderate,14,212.10093877551017,147
Win10,21H2,Intel® Smart Sound Teknolojisi Veriyolu (\_SB.PC00.HDAS),Fx Device,low,20,9.059795042735042,585
Win10,21H2,PCI Express Root Port (\_SB.PC00.TRP1),Fx Device,low,42,94.10364686907019,527
Win11,21H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,low,16,37.58055978260868,92
Win11,21H2,Intel(R) Serial IO I2C Host Controller - A0E9 (\_SB.PC00.I2C1),Fx Device,high,5,499.83863055555554,36
Win10,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,low,31,24.51787053398058,2060
Win10,22H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,high,14,1999.1499245119307,461
Win10,21H2,Intel(R) Smart Sound Technologie-Audiocontroller (\_SB.PC00.HDAS),Fx Device,low,19,15.099016374871255,971
Win11,22H2,Realtek RTL8821CE 802.11ac PCIe Adapter (\_SB.PC00.RP09.PXSX),Fx Device,moderate,14,741.0688470588237,51
Win10,21H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,13,316.53359875,80
Win11,22H2,Intel(R) Management Engine Interface #1 (\_SB.PCI0.HECI),Fx Device,low,48,135.61523919308354,347
Win11,22H2,Intel(R) PCI Express Root Port #13 - 9DB4 (\_SB.PCI0.RP13),Fx Device,moderate,12,528.1571784615385,195
Win10,21H2,Intel(R) PCI Express Root Port #6 - 9DBD (\_SB.PCI0.RP06),Fx Device,low,1,1.3380999999999998,3
Win11,22H2,PCI Express Root Port (\_SB.PCI0.PEG0),Fx Device,low,14,96.04468426791271,1284
Win11,22H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,low,13,61.90010068415054,877
Win11,21H2,Standard NVM Express Controller (\_SB.PCI0.RP21.PXSX),Fx Device,low,3,4.314871999999999,25
Win10,21H2,Intel(R) PCI Express Root Port #14 - 02B5 (\_SB.PCI0.RP14),Fx Device,moderate,10,123.41607849462368,93
Win10,22H2,Intel(R) PCI Express Root Port #14 - 02B5 (\_SB.PCI0.RP14),Fx Device,high,13,696.8285527447499,3953
