guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0200621,1685018.0,21164296155.15247,121022084932.46082,Notebook,HANSUNG COMPUTER,System Version,16,Win10,4
synth_0200696,494073.0,1549294570.832784,17943833498.63663,Desktop,Unknown,Other,16,Win10,2
synth_0200733,1101476.0,11824846915.720234,140759093372.8836,Server/WS,MONSTER,Not Applicable,12,Win7,6
synth_0200966,666770.0,139437068001.36615,237580449006.0243,Desktop,Alienware,Alienware Aurora R8,12,Win11,8
synth_0201006,999339.0,141311729862.7924,374065344975.92474,2 in 1,HP,HP ProBook 440 G2,12,Win10,2
synth_0201317,1411168.0,14428316085.449364,192987857703.20926,Desktop,Unknown,Other,8,Win10,6
synth_0201340,3035015.0,110536600435.03284,268907894287.39273,Notebook,Samsung,370E4K,6,Win10,2
synth_0201373,5979023.0,188428025510.28375,213269350253.83887,2 in 1,Dell,Inspiron 5447,12,Win Server,2
synth_0201491,1120806.0,8899631043.745934,117381947807.48734,Desktop,Unknown,Other,12,Win7,n/a
synth_0201609,1647094.0,66528264849.10016,79624047378.12845,Intel NUC/STK,Acer,Aspire 5742,12,Win8,4
synth_0201660,1171245.0,6759330978.271827,70934316463.3861,Other,LG,15U530-GT38K,12,Win7,2
synth_0201703,4128080.0,142672993677.34128,180452611460.87918,Desktop,Unknown,Unknown,16,Win11,4
synth_0201742,1178442.0,15439593659.165487,40556965031.95365,Desktop,Unknown,To Be Filled By O.E.M.,12,Win11,2
synth_0201757,4183162.0,37833241022.6406,282060876742.5899,Intel NUC/STK,Asus,Other,6,Win8.1,2
synth_0201863,821523.0,2387731715.4334145,48318123700.44162,2 in 1,HP,HP 250 G4 Notebook PC,8,Win11,4
synth_0201879,2113884.0,102173344942.99081,288552767903.74567,Desktop,Gigabyte,To be filled by O.E.M.,12,Win10,n/a
synth_0201916,2973416.0,38676041256.08705,359298566502.2497,2 in 1,Biostar,H110MHC,8,Win11,4
synth_0202000,2878322.0,78799250659.49487,95378947802.65665,Other,Other,To be filled by O.E.M.,16,Win7,2
synth_0202007,2881238.0,26936532178.429188,206800209259.8051,Desktop,Asus,UX461UN,12,Win10,2
synth_0202072,4045243.0,253619138317.53998,328168117948.55206,Desktop,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,8,Win8.1,2
synth_0202372,734540.0,84705345936.64435,356449526112.45514,Desktop,Unknown,To Be Filled By O.E.M.,8,Win11,2
synth_0202665,1239321.0,53473964900.71644,55345343693.23109,Notebook,HP,HP Pavilion x360 Convertible 14-cd0xxx,12,Win10,4
synth_0202698,5805834.0,44027237294.361946,783363124712.6931,Server/WS,O.E.M,OEM,16,Win7,2
synth_0202834,1371228.0,156128590643.2921,596425217982.9014,Intel NUC/STK,PCWARE,Default string,3,Win11,2
synth_0203174,1473175.0,3804193206.312933,149510880821.86203,Other,Other,To Be Filled By O.E.M.,16,Win8.1,4
synth_0203219,1693698.0,23668397388.936516,209691654936.2154,Desktop,Asus,U56E,16,Win10,4
synth_0203222,1722798.0,186709993135.7586,243406972035.49374,Server/WS,Asus,VivoBook 14_ASUS Laptop X407UBR,12,Win11,4
synth_0203235,3147059.0,54722712247.16803,728261808331.402,Desktop,Unknown,To Be Filled By O.E.M.,16,Win10,4
synth_0203619,397563.0,2735319518.4961786,3802191670.611474,Notebook,Samsung,300E4C/300E5C/300E7C,16,Win10,4
synth_0203701,1936722.0,75683316791.4877,140491326003.95688,Notebook,LG,Other,12,Win11,4
synth_0203796,1469546.0,52717784893.1054,76642279875.8003,Other,Samsung,930QCG,16,Win7,4
synth_0204000,1522061.0,41809340880.93933,122772461872.41623,Notebook,MSI,GF65 Thin 10UE,6,Win7,2
synth_0204225,5031975.0,9400754133.990465,107551366150.38434,Desktop,Alienware,Alienware m15 R6,16,Win10,2
synth_0204233,963288.0,52527003119.76224,1785167010305.8145,Notebook,Dell,Latitude 3540,12,Win7,2
synth_0204418,2785754.0,209105477979.76254,427337496376.8965,Intel NUC/STK,Unknown,Other,16,Win10,2
synth_0204420,426228.0,649788545.6842369,92543003869.8461,Desktop,Lenovo,Lenovo IdeaPad S145-15IWL,12,Win10,2
synth_0204494,3158317.0,13927656788.206196,256499861955.62344,Desktop,Asus,X555LNB,12,Win10,2
synth_0204694,5620394.0,122739740035.1492,396086591464.9508,Desktop,Gigabyte,Default string,12,Win11,8
synth_0204809,1499654.0,63021759250.83435,327632356596.267,Tablet,Asus,Strix 15 GL503GE,16,Win10,2
synth_0205132,460314.0,10227625459.545944,29071160062.58519,Notebook,Lenovo,Lenovo G580,12,Win11,4
synth_0205208,744148.0,1417727660.5805993,26849450255.420834,Notebook,Acer,Swift SF515-51T,12,Win8,2
synth_0205319,3183141.0,243724492760.8272,302417031079.4762,Tablet,Biostar,G31-M7 TE,8,Win10,4
synth_0205360,901925.0,3234018824.708638,138785894591.3995,2 in 1,Timi,TM1613,8,Win11,4
synth_0205378,1365942.0,7012253509.06954,76503480552.3588,Desktop,NEC,Other,12,Win7,4
synth_0205396,5040395.0,11459514571.955704,195114493253.09625,Desktop,Supermicro,Super Server,12,Win Server,6
synth_0205434,1651321.0,50422480295.04647,2267841940195.745,Other,Packard Bell,EasyNote TJ75,16,Win8,2
synth_0205518,2470834.0,79284599058.54398,278788249105.9059,2 in 1,Medion,E15407,12,Win7,4
synth_0205546,2008093.0,62737060516.78619,229097212620.7988,Notebook,Dell,OptiPlex 9020M,4,Win10,6
synth_0205713,3064048.0,38346894924.419716,222121575311.06778,Desktop,MSI,MS-7C82,16,Win8.1,4
synth_0205722,3663037.0,75729305269.01578,5320880655596.339,Desktop,Lenovo,IdeaPad 3 17IML05,8,Win8.1,2
synth_0205769,263538.0,5569131586.530868,19845656540.533585,Notebook,Samsung,340XAA/350XAA/550XAA,4,Win11,2
synth_0205893,4974454.0,23263635881.829063,642614673246.3042,Other,Acer,Aspire A515-51G,12,Win7,2
synth_0206031,202043.0,5835412765.268922,34294245253.539948,Notebook,Fujitsu,ESPRIMO P910,8,Win8.1,2
synth_0206245,1247903.0,45271089548.31436,133812660036.3276,2 in 1,Gigabyte,Default string,12,Win7,4
synth_0206279,1926553.0,23033333099.94982,92308141022.62773,Notebook,Other,Other,8,Win10,4
synth_0206466,3009711.0,9992567745.45839,275672829817.5718,Notebook,Dell,Dell System XPS L502X,16,Win10,2
synth_0206640,926189.0,6881075425.371528,15110856663.922638,Desktop,Samsung,910S3K/9310SK/910S3P/911S3K,12,Win10,4
synth_0206675,1369282.0,40273366210.24345,70124172953.176,2 in 1,LG,15U560-KA5MK,16,Win8.1,2
synth_0206720,1377799.0,12273967074.034424,74940125192.95055,2 in 1,Mouse Computer,Not Applicable,16,Win Server,2
synth_0206731,1453604.0,15083746052.286972,146478278730.98346,Server/WS,Dell,Inspiron 7570,8,Win11,2
synth_0206882,446125.0,16798381899.874289,16942179040.719435,Notebook,Dell,OptiPlex 755,4,Win10,2
synth_0207012,2817427.0,56692592775.069664,174950912064.44534,Desktop,Lenovo,ThinkPad T480,12,Win11,2
synth_0207190,1736923.0,712395390505.4437,1235108873531.9844,Notebook,Asus,X550CC,12,Win10,2
synth_0207202,1413610.0,9077719032.917969,24417538966.570087,Intel NUC/STK,Acer,Aspire A315-31,12,Win11,2
synth_0207493,820768.0,8696377501.45728,26137082793.311646,Other,Alienware,Alienware Aurora R7,16,Win8.1,4
synth_0207854,503961.0,34702182184.91111,53576052278.62876,Notebook,Asus,X550CL,12,Win8.1,2
synth_0207888,234460.0,9687774137.478605,20848574570.482014,Server/WS,Dell,Dell System XPS L502X,12,Win Server,2
synth_0207916,1549508.0,7088288922.340607,24993102077.99663,Desktop,Samsung,Not Applicable,8,Win10,2
synth_0208017,670108.0,15052856237.95428,23034494206.925613,Notebook,Intel,NUC10i7FNH,16,Win10,2
synth_0208219,2101991.0,90147445397.25252,178033456209.52774,Other,Intel,To be filled by O.E.M.,8,Win10,4
synth_0208535,2798596.0,80420912109.33481,100810238644.73953,Other,Intel,NUC11PHi7,24,Win Server,2
synth_0208560,645426.0,10618136126.54228,29066493230.206024,Intel NUC/STK,Intel,NUC8i7HNK,12,Win11,2
synth_0208707,2197894.0,155639027541.20593,400617168346.4786,2 in 1,Lenovo,Other,8,Win8,4
synth_0208905,878231.0,32930015054.1603,51606416913.57239,Desktop,HP,HP EliteBook 840 G2,12,Win11,2
synth_0209239,1402305.0,109586664707.08473,118469945943.43355,Other,Acer,Aspire E5-575,12,Win Server,6
synth_0209263,1189694.0,172799741037.8575,449493179380.7034,Desktop,HP,Other,12,Win11,2
synth_0209330,281657.0,1598708845.3531766,35742277416.03078,Server/WS,Samsung,900X5N,8,Win Server,2
synth_0209350,7511304.0,178814613045.58722,572034295704.7985,Notebook,Lenovo,Lenovo ideapad 110-15ISK,16,Win11,2
synth_0209361,1154317.0,79785022751.73944,265237629697.33246,Notebook,Razer,Blade 15 Advanced Model (Early 2021) - RZ09-036,16,Win10,4
synth_0209758,142573.0,1886324796.4044757,11691032420.673187,Desktop,Fujitsu,LIFEBOOK U772,12,Win Server,4
synth_0209791,2259278.0,8775244951.78157,194421637467.50757,Notebook,Dell,Latitude 7400 2-in-1,8,Win11,6
synth_0209923,2853731.0,17006796882.100336,134948668579.00137,Desktop,Other,To be filled by O.E.M,16,Win7,2
synth_0210020,520922.0,43106795802.99824,104732805545.19989,2 in 1,Supermicro,X10SAE,12,Win8.1,2
synth_0210039,2483404.0,85670865854.77759,159572244711.23145,Desktop,GPD,Default string,6,Win10,4
synth_0210310,245810.0,10947534066.969208,14615123401.926186,Notebook,Acer,Aspire ES1-571,4,Win7,2
synth_0210355,2763475.0,7418040057.138985,280578542056.94037,Server/WS,MSI,MS-7C83,8,Win8.1,2
synth_0210421,1539536.0,140830307959.27817,234507966788.98236,Tablet,Intel,NUC6CAYH,12,Win7,2
synth_0210431,1650768.0,84286016954.28665,97792034301.09077,Desktop,Asus,TUF GAMING FX504GD_FX80GD,8,Win7,2
synth_0210432,2660831.0,53192331198.98688,74965621760.56554,Notebook,Dell,Inspiron 530s,6,Win8.1,2
synth_0210496,6738586.0,237875878160.7276,460112754222.4325,2 in 1,Other,BUSINESSline,12,Win8.1,2
synth_0210500,1066411.0,114945389716.39738,148017336021.13406,Desktop,Gigabyte,X570 AORUS ELITE WIFI,16,Win10,2
synth_0210767,3646595.0,215905114409.59845,242260723514.2416,Desktop,Fujitsu,Other,16,n/a,2
synth_0210859,1545841.0,32606252600.913788,417150546359.9951,Tablet,Other,Other,8,Win8.1,2
synth_0211549,228652.0,1905072325.1938355,44179378354.87752,Other,Other,Hyrican PC,12,n/a,8
synth_0211574,1192216.0,3739614775.4151497,54795266077.039505,Other,MSI,GL62MVR 7RFX,12,Win Server,4
synth_0211684,3191729.0,438480524352.89526,629581683992.0576,Notebook,Dell,Inspiron 5477 AIO,12,Win11,2
synth_0211742,315502.0,42525043236.72486,66220278010.1294,Desktop,LG,14Z970-LR10K,6,Win10,n/a
synth_0211759,797101.0,20603750447.151035,241890705521.40625,2 in 1,Intel,NUC8i5BEK,12,Win11,2
synth_0211811,366816.0,14971517266.297705,21434389507.77494,Notebook,Asus,System Product Name,12,Win10,2
synth_0211892,286112.0,1491467945.6795194,31345902069.434982,Notebook,Asus,ASUSPRO P1440FAC_P1440FA,16,Win10,4
synth_0211915,3542367.0,18326219461.12664,1023439207963.2977,Desktop,Lenovo,Lenovo ideapad 100-14IBD,8,Win10,2
synth_0212429,1114601.0,5150185019.891053,35122069940.4747,Other,Samsung,350V5C/350V5X/350V4C/350V4X/351V5C/351V5X/351V4C/351V4X/3540VC/3,12,Win10,4
synth_0212526,1829337.0,48181963597.17619,81742564970.47345,Other,Asus,ROG Strix G531GT_G531GT,12,Win11,n/a
synth_0212689,3733490.0,50037968615.85659,2440613576202.6836,Intel NUC/STK,Fujitsu,LIFEBOOK T726,16,Win10,2
synth_0212701,3227921.0,101984185736.55557,292848465576.16833,Other,Sony,Other,8,Win7,2
synth_0212728,2066125.0,9135077633.410255,2959360877902.2305,Desktop,Unknown,Other,16,Win7,2
synth_0212736,1571048.0,33383954610.037483,132535682130.81378,Notebook,HP,HP Pavilion x360 Convertible 14-dw1xxx,16,Win10,2
synth_0212747,4233247.0,85697601532.36484,849416069078.6761,2 in 1,MONSTER,ABRA A5 V13.6,16,Win Server,2
synth_0212775,3880643.0,121811232867.47165,247613749970.05383,Intel NUC/STK,Intel,NUC8i3BEK,16,Win10,2
synth_0212801,4192950.0,162807398991.74527,212360079634.70004,Desktop,HP,HP Pavilion x360 Convertible 14-cd0xxx,6,Win10,4
synth_0212811,1207989.0,35946996144.371574,258964494324.9505,Desktop,Unknown,To be filled by O.E.M.,12,Win8.1,6
synth_0212966,1603249.0,29698140350.58874,77948679013.92847,Desktop,Acer,Aspire ES1-432,12,Win10,2
synth_0213005,1483299.0,43035109954.26158,43248089921.609795,Notebook,Dell,OptiPlex 9030 AIO,8,Win11,4
synth_0213098,8370485.0,846089911696.2278,13344330331331.05,Desktop,Biostar,H110MHC,12,n/a,2
synth_0213152,2802821.0,44254358002.921715,120876012604.86253,Desktop,Other,Z83-4,16,Win11,8
synth_0213248,2710927.0,228604278334.33102,270732323382.90433,Tablet,Gateway,DX4860,6,Win Server,4
synth_0213265,1679327.0,61721420502.19298,73268750961.73174,2 in 1,Asus,X540SA,16,Win8.1,2
synth_0213291,3823464.0,45977866287.95701,302148412572.9401,Other,Fujitsu,Other,12,Win10,n/a
synth_0213297,343834.0,21644560891.22242,96395401143.60635,Desktop,Unknown,To Be Filled By O.E.M.,16,Win10,2
synth_0213322,2029449.0,27130985938.52316,33376854662.55547,Notebook,HP,HP Pavilion Laptop 15-ck0xx,6,Win10,6
synth_0213792,624033.0,32709074034.03923,34165463117.28724,Notebook,Hasee,Not Applicable,16,Win10,2
synth_0213793,296933.0,247478751.17985663,35338994299.29426,Desktop,Unknown,Default string,24,Win10,2
synth_0214128,2813276.0,69785145726.2624,78592710906.81433,Desktop,Alienware,Alienware Aurora R6,12,Win7,4
synth_0214262,389102.0,1631131868.521602,5491407550.450069,Notebook,Dell,Inspiron 5558,12,Win10,2
synth_0214561,1645745.0,40483680713.527466,171524235126.73138,Desktop,Unknown,Other,16,Win7,2
synth_0214595,769856.0,29471150636.257244,72450508115.61067,Intel NUC/STK,Intel,NUC8i3CYS,24,Win11,6
synth_0214874,541318.0,2710379560.183062,50794350742.5528,Desktop,"Colorful Technology And Development Co.,LTD",Other,12,Win8.1,2
synth_0214908,3062398.0,22238359251.179245,235083417277.5801,Notebook,HP,HP Pavilion Desktop PC 570-p0xx,8,Win10,8
synth_0215061,2998097.0,59277478348.26236,140025193751.41452,Notebook,Dell,Latitude E6400,8,Win8.1,4
synth_0215202,265697.0,1239953206.2534525,12701104958.975046,Desktop,Asus,VivoBook_ASUSLaptop X530FN_S530FN,12,Win11,2
synth_0215231,5567211.0,128870281969.23326,203690703440.87936,Notebook,Dell,Other,8,Win11,2
synth_0215451,774278.0,21852316874.429897,69739881493.7545,2 in 1,Acer,Aspire XC-830,8,Win11,2
synth_0215747,2162008.0,46764989912.274445,91740419240.71121,Desktop,Gigabyte,To be filled by O.E.M.,6,Win11,4
synth_0215760,1720766.0,76269253420.82822,87420826236.58495,Notebook,Sony,Other,8,Win8.1,2
synth_0215789,710413.0,2138689083.47691,50809887674.86807,Notebook,HUAWEI,HUAWEI MateBook X,12,Win10,4
synth_0215838,619210.0,25670414559.359947,34269451275.76263,Desktop,Unknown,To Be Filled By O.E.M.,16,Win8.1,6
synth_0215882,3319963.0,28683335467.17353,94933463577.60892,Notebook,Asus,GL552JX,16,Win8.1,6
synth_0215997,269458.0,13020297462.420446,21633657413.32395,Notebook,Samsung,Galaxy Book 12,16,Win10,4
synth_0216210,273942.0,3972638128.230195,48642895977.2387,2 in 1,MSI,GE72VR 7RF,12,Win Server,4
synth_0216470,1118607.0,56370399765.46375,153558758272.3206,Tablet,Asus,System Product Name,8,Win7,4
synth_0216521,1141922.0,19685010212.006443,518113929298.9263,Desktop,Asus,VivoBook 15 ASUS Laptop X570UD,8,Win11,2
synth_0216616,1505215.0,7170291553.1014385,109075937293.42691,Other,Unknown,Other,16,Win8.1,2
synth_0216692,1883984.0,320234255030.21674,546193435600.70123,Notebook,Asus,S551LB,12,Win11,6
synth_0216748,723949.0,32168670176.72375,211087266479.36093,Server/WS,MSI,MS-7C94,16,Win8.1,2
synth_0216771,707255.0,16001170260.431927,86385529582.42159,Notebook,Other,Other,12,Win7,4
synth_0216836,1721152.0,12372716177.268736,47271574136.58862,2 in 1,Asus,K53SV,12,Win8,4
synth_0216990,407988.0,9551293588.995588,22680634053.27936,Intel NUC/STK,Intel,NUC10i5FNH,16,Win8,4
synth_0217006,3844250.0,161773845195.79578,287498583176.0186,2 in 1,Asus,UX550VE,16,Win7,n/a
synth_0217082,1213467.0,14745429723.856678,89895818105.47168,Intel NUC/STK,Intel,NUC9VXQNX,12,Win11,6
synth_0217393,870436.0,7920533112.760059,79715588596.91797,Notebook,Dell,Precision 3510,16,Win8,6
synth_0217480,67538.0,4384183636.801727,5955103841.185689,Tablet,HP,HP 280 G4 MT Business PC,12,Win11,4
synth_0217743,1978178.0,26615504660.13802,481214102404.77026,Desktop,Fujitsu,ESPRIMO P720,12,Win8.1,2
synth_0217835,4919294.0,73553496294.63525,176557274342.07565,Desktop,HP,HP ZBook 15 G5,8,Win11,2
synth_0217925,3050099.0,133187701547.32205,287919050755.3419,Desktop,Gigabyte,B550I AORUS PRO AX,8,Win11,4
synth_0218024,4235978.0,1734171098.8977132,269371985021.0602,Notebook,Intel,NUC11PAHi5,16,Win10,4
synth_0218031,1883829.0,13524420719.539042,115312770790.14044,Desktop,Acer,Aspire E1-571G,12,Win10,2
synth_0218084,2115627.0,20603281658.870445,148541027150.80502,Desktop,MSI,MS-7673,8,Win10,2
synth_0218202,932085.0,25791230072.18129,105517483449.68353,Notebook,Notebook,Not Applicable,8,Win10,6
synth_0218314,2102344.0,42645529304.22813,42954695266.12626,Desktop,Dell,XPS 15 9575,12,Win10,2
synth_0218316,3328427.0,90171809147.28242,212846360251.77924,Server/WS,Fujitsu,LIFEBOOK E751,8,Win11,2
synth_0218394,600901.0,52893686185.60052,59571160734.82601,2 in 1,ECS,H110M4-C3D_C3V,8,Win Server,2
synth_0218398,1622540.0,4643446536.348503,109516033299.95863,Desktop,HP,HP 402 G1 SFF Business PC,16,Win10,4
synth_0218575,3484448.0,151234782661.6721,218164964839.59808,Desktop,MSI,GE75 Raider 8RF,8,Win11,2
synth_0218714,2865339.0,73584515751.28758,148736528857.0702,2 in 1,TIMI,Mi Gaming Laptop 15.6,16,Win7,6
synth_0218776,1007758.0,77187264877.17152,172839173117.75082,Notebook,Unknown,Other,12,Win10,4
synth_0218962,745135.0,60764269898.34167,403559071722.6208,2 in 1,Asus,System Product Name,8,Win8.1,2
synth_0219148,763440.0,1089526547.9528716,58431131000.37344,Intel NUC/STK,Sony,VPCEG30EL,16,Win7,2
synth_0219326,319063.0,61320520072.83649,65468573048.45523,Notebook,Samsung,300E4C/300E5C/300E7C,8,Win11,4
synth_0219349,400145.0,1293194172.0319953,13872876617.525942,2 in 1,Lenovo,ThinkPad W540,12,Win8.1,8
synth_0220115,2034488.0,47614236918.32454,394214416996.0869,Notebook,MONSTER,ABRA A7 V11.1,16,Win7,8
synth_0220263,2948220.0,148866203106.2213,298428562407.73834,Notebook,Hasee,"NH5x_7xRCx,RDx",16,Win11,4
synth_0220341,1205781.0,58994520331.10155,82604940793.06061,Notebook,Clevo,Not Applicable,12,Win11,2
synth_0220479,94315.0,24410964505.432625,27396751439.962345,Notebook,HP,HP 15 Notebook PC,12,Win7,2
synth_0220560,2963809.0,123453747688.28235,152380994870.51215,Intel NUC/STK,HUAWEI,HKD-WXX,8,Win11,4
synth_0220575,1819965.0,31965051874.5464,161543344477.26907,Desktop,GPD,Default string,12,Win7,8
synth_0220665,1615293.0,43710918607.67493,128515540159.11238,Other,Other,"VMware7,1",8,Win Server,4
synth_0220820,1737161.0,1221942384.305916,18184332017.66143,Notebook,HP,HP ProDesk 400 G3 MT,8,Win10,4
synth_0221028,2230123.0,52800229770.02185,56350412226.656555,Intel NUC/STK,HP,HP ProBook 430 G1,8,Win8.1,6
synth_0221209,1510633.0,32780007780.09213,46345000759.252884,Server/WS,Acer,Aspire A515-51G,16,n/a,4
synth_0221248,2163442.0,10341781375.074026,501282326481.6986,2 in 1,Timi,TM1604,12,Win8.1,6
synth_0221359,1994494.0,67126275183.528046,232396956874.31857,2 in 1,Asus,G750JM,12,Win7,2
synth_0221460,3063005.0,122110947049.25627,166607556608.66537,Other,Dell,Latitude E6330,12,Win10,4
synth_0221466,1992516.0,72325679614.2427,76043817142.5862,Notebook,Microsoft Corporation,Surface Book,12,Win10,6
synth_0221473,1338683.0,36751062361.65418,186217368440.31122,2 in 1,Lenovo,ThinkPad X390,12,Win11,2
synth_0221619,492871.0,3753409509.179365,42377891645.33166,Desktop,Gigabyte,Other,12,Win8.1,10
synth_0221633,263722.0,1425797471.2589738,13657268576.530952,Desktop,MSI,Other,8,Win7,n/a
synth_0221946,1422271.0,49878823456.50154,62292018729.96853,Notebook,Other,System Version,8,Win11,2
synth_0221991,3175494.0,223387579397.11563,288344376445.4348,Notebook,HP,HP ProBook 450 G2,6,Win11,2
synth_0222159,120770.0,16062180366.679035,56196995921.21022,Other,Unknown,To Be Filled By O.E.M.,8,Win7,4
synth_0222171,2031761.0,85423575032.95386,109881477588.80745,Desktop,Dell,Inspiron 11 - 3147,12,Win10,6
synth_0222294,296219.0,14363986584.439451,16473431326.281696,2 in 1,HP,HP EliteBook 820 G3,12,n/a,4
synth_0222355,1993819.0,5472497213.60798,67816458809.21619,Notebook,Lenovo,ThinkPad L480,16,Win11,4
synth_0222406,979806.0,39211326106.86248,110809089225.66965,Server/WS,Intel,NUC11PAHi5,8,Win11,2
synth_0222520,2130078.0,53465801829.61078,69382561976.40536,Notebook,HP,HP EliteBook 8440p,8,Win8.1,4
synth_0222632,1422286.0,65290099988.73422,94335370509.0867,Notebook,Asus,X202E,6,Win8.1,2
synth_0222652,132578.0,8943621628.997068,11813747244.666319,Intel NUC/STK,Intel,NUC8i7HVK,16,n/a,6
synth_0222664,654658.0,52818365543.67984,59780752413.080605,Intel NUC/STK,Other,To be filled by O.E.M.,8,Win7,2
synth_0222687,2192604.0,11196145944.893768,268381246437.45834,Notebook,LG,15Z990-VA50K,12,Win11,4
synth_0222840,345945.0,5175564143.148162,10988894371.762356,Notebook,Positivo,S14SL01,8,Win10,2
synth_0222913,1908526.0,22815212500.960457,34896851735.122314,2 in 1,Microsoft Corporation,Surface Pro 7,12,Win11,6
